player_id,player_name,position,age,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age2,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards,season_comp_pct,season_int_pct,season_pass_touchdown_pct,season_ypa,season_rec_td_pct,season_yptarget,season_ypr,season_rush_td_pct,season_ypc,season_td_pct,season_yptouch,season_pass_ypg,season_rec_ypg,season_rush_ypg,season_ypg,season_average_ppr_ppg,season_average_standard_ppg,career_comp_pct,career_int_pct,career_pass_touchdown_pct,career_ypa,career_rec_td_pct,career_yptarget,career_ypr,career_rush_td_pct,career_ypc,career_td_pct,career_yptouch,career_pass_ypg,career_rec_ypg,career_rush_ypg,career_ypg,career_average_ppr_ppg,career_average_standard_ppg,passer_rating,adot,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,td_pct,yptouch,,,,,,
00-0028002,Randall Cobb,WR,24,1990,2011,2,32,64,70,192,2014,REG,GB,NFC,North,116,46,127,0,0,0,0,0,1287,584,11,37,1,71,1,24,15,0,1,0,12,0,1,1,1,1,0,0,91,126,0,1135,12,0,0,0,0,0,0,18,27,10,6,8,6,2,0,0,0,922,1050,24,102,1324,1,0,0.878095238,24,3,16,36,116,46,127,0,0,0,0,0,1287,584,11,37,1,71,1,24,15,0,1,0,12,0,1,1,1,1,0,0,91,126,0,1135,12,0,0,0,0,0,0,18,27,10,6,8,6,2,0,0,0,290.4,199.4,922,1050,1.5,6.38,82.75,0,0,0,0,0,0,0,0,1.12,9.33,1.69,14.67,0.62,5,0.38,3,0.5,4.33,0.38,3,0.12,0.67,0,0,0,0,0,0,18.15,201.87,12.46,135.2,57.62,617.33,65.62,813.33,1.5,14.67,6.38,75,82.75,955.33,,,,,0.095,10.21,14.14,0,3.36,0.24,12.97,0,80.44,2.31,5.17,18.15,12.46,,,,,0.081,9.66,13.1,0,9.88,0.2,12.74,0,72.75,6.86,2.21,16.82,11.27,0,9.008,,0,0,,0.095,10.21,9.01,14.14,0,3.36,0.24,12.98,,,,,,
00-0028002,Randall Cobb,WR,25,1990,2011,2,32,64,70,192,2015,REG,GB,NFC,North,123,60,129,0,0,0,0,0,829,436,13,50,3,42,3,10,20,3,1,0,6,0,0,0,0,0,0,0,79,129,0,974,6,0,0,0,0,0,0,10,21,5,4,6,4,0,0,0,0,1049,1147,12,92,879,2,0,0.9145597210113339,25,4,16,52,123,60,129,0,0,0,0,0,829,436,13,50,3,42,3,10,20,3,1,0,6,0,0,0,0,0,0,0,79,129,0,974,6,0,0,0,0,0,0,10,21,5,4,6,4,0,0,0,0,202.9,123.9,1049,1147,0.75,5.75,54.94,0,0,0,0,0,0,0,0,0.62,9.5,1.31,16.25,0.31,5,0.25,3.25,0.38,4.75,0.25,3.25,0,0.5,0,0,0,0,0,0,12.68,202.12,7.74,132.38,65.56,725.25,71.69,896.75,0.75,14,5.75,79.25,54.94,936.25,,,,,0.047,6.43,10.49,0,3.85,0.13,9.55,0,51.81,3.12,3.43,12.68,7.74,,,,,0.07,8.62,12.36,0,7.82,0.18,11.81,0,66.31,5.71,1.38,15.55,10.18,0,7.55,,,0,,0.047,6.43,7.55,10.49,0,3.85,0.13,9.55,,,,,,
00-0028002,Randall Cobb,WR,26,1990,2011,2,32,64,70,192,2016,REG,GB,NFC,North,75,15,82,0,0,0,0,0,596,353,10,33,0,34,4,20,11,0,1,0,3,0,1,0,0,0,0,0,58,81,0,528,3,0,0,0,0,0,0,8,12,3,1,1,1,2,0,1,0,656,821,6,68,629,1,4,0.7990255785627284,26,5,12,64,75,15,82,0,0,0,0,0,596,353,10,33,0,34,4,20,11,0,1,0,3,0,1,0,0,0,0,0,58,81,0,528,3,0,0,0,0,0,0,8,12,3,1,1,1,2,0,1,0,136.9,78.9,656,821,0.5,5.67,52.42,0,0,0,0,0,0,0,0,0.67,9.2,1,15.4,0.25,4.6,0.08,2.8,0.08,4,0.08,2.8,0.17,0.8,0,0,0.08,0.2,0,0,11.41,189.08,6.58,121.68,54.67,711.4,68.42,881.6,0.5,12.4,5.67,77,52.42,874.8,,,,,0.037,7.36,10.28,0,3.3,0.09,9.25,0,49.67,2.75,4.37,11.41,6.58,,,,,0.064,8.41,12,0,6.88,0.16,11.35,0,63.19,5.16,1.07,14.77,9.51,0,6.519,,0,0,,0.037,7.36,6.52,10.28,0,3.3,0.09,9.25,,,,,,
00-0028002,Randall Cobb,WR,27,1990,2011,2,32,64,70,192,2017,REG,GB,NFC,North,84,12,94,0,1,1,0,10,653,427,9,17,2,30,1,11,18,3,1,0,4,0,2,1,0,1,0,0,66,90,-5,555,4,0,0,0,0,0,0,4,5,2,1,1,1,2,0,0,0,702,922,8,76,680,2,2,0.7613882863340564,27,6,14,78,84,12,94,0,1,1,0,10,653,427,9,17,2,30,1,11,18,3,1,0,4,0,2,1,0,1,0,0,66,90,-5,555,4,0,0,0,0,0,0,4,5,2,1,1,1,2,0,0,0,153.4,87.4,702,922,0.57,5.43,48.57,0,0,0,0,0,0,0,0,0.29,8.33,0.36,13.67,0.14,4.17,0.07,2.5,0.07,3.5,0.07,2.5,0.14,1,0,0,0,0.17,0,0,10.96,183.13,6.24,115.97,50.14,709.83,65.86,888.33,0.57,11.67,5.43,76.83,48.57,842.33,1,2,4,10,0.044,7.26,9.89,0,1.89,0.1,8.94,0.71,46.64,1.21,3.47,10.96,6.24,1,8,35,10,0.061,8.23,11.66,0,6.09,0.15,10.96,0.13,60.22,4.45,0.83,14.09,8.92,158.3,6.167,1,2,4,10,0.044,7.26,6.17,9.89,0,1.89,0.11,8.95,,,,,,
00-0028002,Randall Cobb,WR,28,1990,2011,2,32,64,70,192,2018,REG,GB,NFC,North,55,7,61,0,0,0,0,0,383,233,0,0,0,18,0,7,12,0,1,0,2,0,0,1,1,1,0,0,38,61,0,522,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,466,597,4,38,383,2,7,0.7805695142378559,28,7,9,87,55,7,61,0,0,0,0,0,383,233,0,0,0,18,0,7,12,0,1,0,2,0,0,1,1,1,0,0,38,61,0,522,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,85.3,47.3,466,597,0.44,4.22,42.56,0,0,0,0,0,0,0,0,0.11,7.29,0.44,12.29,0,3.57,0,2.14,0,3,0,2.14,0,0.86,0,0,0,0.14,0,0,9.48,169.16,5.26,106.16,51.78,675,66.33,846.71,0.44,10.57,4.22,71.29,42.56,776.71,,,,,0.033,6.28,10.08,,,0.1,10.09,0,42.56,0,4.73,9.48,5.26,1,8,37,10,0.059,8.04,11.52,0,6.09,0.15,10.89,0.11,58.39,3.99,0.72,13.61,8.54,0,8.557,,,0,,0.033,6.28,8.56,10.08,,,0.11,10.08,,,,,,
00-0028002,Randall Cobb,WR,29,1990,2011,2,32,64,70,192,2019,REG,DAL,NFC,East,74,8,84,0,1,0,1,0,828,329,3,11,0,41,0,14,17,1,0,0,3,0,3,2,1,2,0,0,55,80,0,824,3,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,720,1041,6,59,839,1,1,0.691642651,29,8,15,102,74,8,84,0,1,0,1,0,828,329,3,11,0,41,0,14,17,1,0,0,3,0,3,2,1,2,0,0,55,80,0,824,3,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,147.9,92.9,720,1041,0.4,3.93,55.93,0,0,0,0,0,0,0,0,0.27,6.88,0.53,11.75,0.07,3.25,0,1.88,0,2.62,0,1.88,0,0.75,0,0,0,0.12,0,0,9.86,166.5,6.19,104.5,48,680.62,69.4,871,0.4,10,3.93,69.75,55.93,784.5,0,3,3,0,0.038,10.35,15.05,0,3.67,0.1,14.23,0,55.2,0.73,3.73,9.86,6.19,0.5,5.5,20,5,0.056,8.3,11.91,0,5.97,0.14,11.25,0.1,57.92,3.51,0.6,13.06,8.2,-247.92,10.3,0,3,3,0,0.038,10.35,10.3,15.05,0,3.67,0.1,14.22,,,,,,
00-0028002,Randall Cobb,WR,30,1990,2011,2,32,64,70,192,2020,REG,HOU,AFC,South,46,7,51,0,1,0,1,0,441,171,0,0,0,20,0,6,7,0,0,0,3,0,0,0,0,0,0,0,38,48,7,323,3,1,0,0,0,0,0,3,7,2,2,3,2,0,0,0,0,369,610,6,39,441,2,6,0.6049180327868853,30,9,10,112,46,7,51,0,1,0,1,0,441,171,0,0,0,20,0,6,7,0,0,0,3,0,0,0,0,0,0,0,38,48,7,323,3,1,0,0,0,0,0,3,7,2,2,3,2,0,0,0,0,100.1,62.1,369,610,0.6,3.9,44.1,0,0,0,0,0,0,0,0,0.3,6.44,0.7,11.22,0.2,3.11,0.2,1.89,0.3,2.67,0.2,1.89,0,0.67,0,0,0,0.11,0,0,10.01,159.12,6.21,99.79,36.9,646,61,842,0.6,9.56,3.9,66.33,44.1,746.33,0,0,3,0,0.062,9.19,11.61,,,0.15,11.31,0,44.1,0,4.41,10.01,6.21,0.333,3.667,14.333,3.33,0.057,8.35,11.89,0,5.97,0.14,11.25,0.09,56.69,3.2,0.54,12.79,8.02,158.3,6.729,0,0,3,0,0.062,9.19,6.73,11.61,,,0.15,11.31,,,,,,
00-0028002,Randall Cobb,WR,31,1990,2011,2,32,64,70,192,2021,REG,GB,NFC,North,34,5,39,0,0,0,0,0,375,138,1,1,0,21,0,10,7,0,2,0,5,0,0,0,0,0,0,0,28,39,0,307,5,0,0,0,0,0,0,5,14,4,2,6,2,0,0,0,0,348,734,10,29,376,2,6,0.47411444141689374,31,10,11,123,34,5,39,0,0,0,0,0,375,138,1,1,0,21,0,10,7,0,2,0,5,0,0,0,0,0,0,0,28,39,0,307,5,0,0,0,0,0,0,5,14,4,2,6,2,0,0,0,0,95.6,67.6,348,734,0.91,2.64,34.18,0,0,0,0,0,0,0,0,0.45,6.3,1.27,11.5,0.36,3.2,0.18,1.9,0.55,3,0.18,1.9,0,0.6,0,0,0,0.1,0,0,8.69,152.77,6.15,96.57,31.64,616.2,66.73,831.2,0.91,9.6,2.64,62.6,34.18,709.3,,,,,0.128,9.62,13.39,0,1,0.34,12.95,0,34.09,0.09,3.11,8.69,6.15,0.333,3.667,16,3.33,0.06,8.42,11.96,0,5.89,0.15,11.33,0.08,54.67,2.92,0.47,12.42,7.85,0,7.872,,,0,,0.128,9.62,7.87,13.39,0,1,0.34,12.97,,,,,,
00-0028002,Randall Cobb,WR,32,1990,2011,2,32,64,70,192,2022,REG,GB,NFC,North,34,3,40,0,0,0,0,0,325,160,0,0,0,15,0,8,2,0,1,0,0,0,1,1,0,0,1,0,26,39,0,393,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,315,727,0,26,325,1,6,0.4332874828060523,32,11,11,134,34,3,40,0,0,0,0,0,325,160,0,0,0,15,0,8,2,0,1,0,0,0,1,1,0,0,1,0,26,39,0,393,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,56.5,30.5,315,727,0,2.36,29.55,0,0,0,0,0,0,0,0,0.18,5.91,0.45,10.91,0,2.91,0,1.73,0.09,2.82,0,1.73,0,0.55,0,0,0,0.09,0,0,5.14,144.02,2.77,90.56,28.64,588.82,66.09,821.73,0,8.73,2.36,59.27,29.55,674.36,,,,,0,8.33,12.5,,,0,12.52,0,29.55,0,2.69,5.14,2.77,0.333,4,16,3.33,0.057,8.41,11.99,0,5.89,0.15,11.37,0.07,52.6,2.68,0.41,11.82,7.43,0,10.077,,0,,,0,8.33,10.08,12.5,,,0,12.5,,,,,,
00-0028002,Randall Cobb,WR,33,1990,2011,2,32,64,70,192,2023,REG,NYJ,AFC,East,13,2,17,0,0,0,0,0,24,14,0,0,0,2,0,1,5,0,0,0,0,0,2,0,0,0,0,0,4,14,0,159,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,187,476,0,4,24,2,9,0.39285714285714285,33,12,8,142,13,2,17,0,0,0,0,0,24,14,0,0,0,2,0,1,5,0,0,0,0,0,2,0,0,0,0,0,4,14,0,159,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2.4,-1.6,187,476,0,0.5,3,0,0,0,0,0,0,0,0,0.25,5.58,0.38,10.25,0,2.67,0,1.58,0,2.58,0,1.58,0,0.5,0,0,0,0.08,0,0,0.3,132.22,-0.2,82.88,23.38,555.33,59.5,792.92,0,8,0.5,54.67,3,620.17,,,,,0,1.71,6,,,0,6,0,3,0,0.38,0.3,-0.2,0.333,4.667,16,3.33,0.056,8.3,11.95,0,5.89,0.15,11.34,0.07,49.81,2.53,0.37,11.17,7,0,11.357,,0,,,0,1.71,11.36,6,,,0,6,,,,,,
00-0011754,Randy Moss,WR,35,1977,1998,1,21,21,76,210,2012,REG,SF,NFC,West,24,2,50,0,0,0,0,0,434,83,0,0,0,22,0,4,6,0,1,0,3,0,3,1,0,1,0,0,28,47,0,704,3,0,0,0,0,0,0,2,7,1,0,1,0,0,0,0,0,406,1006,6,28,434,1,0,0.40357852882703776,35,14,16,16,24,2,50,0,0,0,0,0,434,83,0,0,0,22,0,4,6,0,1,0,3,0,3,1,0,1,0,0,28,47,0,704,3,0,0,0,0,0,0,2,7,1,0,1,0,0,0,0,0,83.39999999999999,55.4,406,1006,0.38,1.75,27.12,0,0,0,0,0,0,0,0,0.12,0.14,0.44,0.5,0.06,0.07,0,0,0.06,0.07,0,0,0,0,0,0,0,0,0,0,5.21,5.96,3.46,3.96,25.38,29,62.88,71.86,0.38,0.43,1.75,2,27.12,31,,,,,0.064,9.23,15.5,,,0.22,15.5,0,27.12,0,1.7,5.21,3.46,,,,,0.064,9.23,15.5,,,0.22,15.5,0,27.12,0,1.7,5.21,3.46,0,14.979,,0,0,,0.064,9.23,14.98,15.5,,,0.21,15.5,,,,,,
00-0034750,Rashaad Penny,RB,22,1996,2018,1,27,27,71,220,2018,REG,SEA,NFC,West,56,8,12,0,0,0,0,0,75,73,85,419,10,3,18,0,1,1,0,2,0,0,1,0,0,0,0,0,9,11,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,9,2,1,0,181,800,2,94,494,3,4,0.22625,22,0,12,12,56,8,12,0,0,0,0,0,75,73,85,419,10,3,18,0,1,1,0,2,0,0,1,0,0,0,0,0,9,11,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,9,2,1,0,68.4,59.400000000000006,181,800,0.17,7.83,41.17,0,,0,,0,,0,,0.08,,0.08,,0,,0,,0,,0,,0.75,,0.17,,0.08,,0,,5.7,,4.95,,15.08,,66.67,,0.17,,7.83,,41.17,,,,,,0,6.82,8.33,0.024,4.93,0.02,5.26,0,6.25,34.92,3.43,5.7,4.95,,,,,0,6.82,8.33,0.024,4.93,0.02,5.26,0,6.25,34.92,3.43,5.7,4.95,0,0.545,,0,,,0,6.82,0.55,8.33,0.024,4.93,0.02,5.26,,,,,,
00-0034750,Rashaad Penny,RB,23,1996,2018,1,27,27,71,220,2019,REG,SEA,NFC,West,41,0,11,0,0,0,0,0,83,91,65,370,4,3,16,4,2,0,0,3,1,0,0,1,1,1,0,0,8,11,0,25,1,0,0,0,0,0,0,1,2,1,0,0,0,8,1,3,1,148,596,5,73,453,2,7,0.2483221476510067,23,1,9,21,41,0,11,0,0,0,0,0,83,91,65,370,4,3,16,4,2,0,0,3,1,0,0,1,1,1,0,0,8,11,0,25,1,0,0,0,0,0,0,1,2,1,0,0,0,8,1,3,1,74.3,66.3,148,596,0.56,8.11,50.33,0,0,0,0,0,0,0,0,0.11,2,0.22,3,0.11,1,0,0,0,0,0,0,0.89,17,0.11,3,0.33,4,0.11,1,8.26,142.7,7.37,125.7,16.44,329,66.22,1396,0.56,7,8.11,167,50.33,947,,,,,0.091,7.55,10.38,0.046,5.69,0.07,6.21,0,9.22,41.11,5.59,8.26,7.37,,,,,0.045,7.18,9.29,0.033,5.26,0.04,5.67,0,7.52,37.57,2.15,6.8,5.99,0,2.273,,,0,,0.091,7.55,2.27,10.38,0.046,5.69,0.07,6.21,,,,,,
00-0034750,Rashaad Penny,RB,24,1996,2018,1,27,27,71,220,2020,REG,SEA,NFC,West,7,2,0,0,0,0,0,0,0,0,9,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,132,0,9,28,3,14,0.24242424242424243,24,2,2,23,7,2,0,0,0,0,0,0,0,0,9,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.8,2.8,32,132,0,4.5,14,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0.5,0,0,0,0,0,0,1,9.5,0,1.5,0,2,0,0.5,1.4,72.75,1.4,64.25,16,180.5,66,764,0,3.5,4.5,88,14,487.5,,,,,,,,0,3.11,0,3.11,0,0,14,7,1.4,1.4,,,,,0.045,7.18,9.29,0.031,5.14,0.04,5.54,0,6.87,35.52,1.84,6.33,5.59,0,,,,,,,,,,0,3.11,0,3.11,,,,,,
00-0034750,Rashaad Penny,RB,25,1996,2018,1,27,27,71,220,2021,REG,SEA,NFC,West,48,16,8,0,0,0,0,0,48,62,106,733,7,3,28,1,3,0,0,6,0,0,0,0,0,0,0,0,6,8,0,-16,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3,2,1,222,479,6,112,781,2,9,0.46346555323590816,25,3,8,31,48,16,8,0,0,0,0,0,48,62,106,733,7,3,28,1,3,0,0,6,0,0,0,0,0,0,0,0,6,8,0,-16,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3,2,1,120.1,114.1,222,479,0.75,14,97.62,0,0,0,0,0,0,0,0,0,0.67,0.12,1.33,0,0.33,0,0,0,0,0,0,2.12,12,0.38,2,0.25,2,0.12,0.67,15.01,88.53,14.26,80.87,27.75,194.33,59.88,669,0.75,4.33,14,96,97.62,585.33,,,,,0,6,8,0.057,6.92,0.05,6.97,0,6,91.62,12.2,15.01,14.26,,,,,0.033,6.87,8.96,0.042,5.85,0.05,6.1,0,6.65,50,1.83,8.57,7.83,0,-2,,,,,0,6,-2,8,0.057,6.92,0.05,6.97,,,,,,
00-0034750,Rashaad Penny,RB,26,1996,2018,1,27,27,71,220,2022,REG,SEA,NFC,West,20,10,5,0,0,0,0,0,16,28,57,346,4,2,15,6,0,1,0,2,0,0,0,1,0,1,0,0,4,5,0,-12,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,170,297,2,61,362,1,12,0.5723905723905723,26,4,5,36,20,10,5,0,0,0,0,0,16,28,57,346,4,2,15,6,0,1,0,2,0,0,0,1,0,1,0,0,4,5,0,-12,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,52.199999999999996,48.2,170,297,0.4,12.2,72.4,0,0,0,0,0,0,0,0,0.2,0.75,0.2,1.25,0,0.25,0,0,0,0,0,0,1,10.25,0,1.5,0,1.5,0,0.5,10.44,79.45,9.64,72.7,34,188.25,59.4,576,0.4,3.75,12.2,87.25,72.4,529.5,,,,,0,3.2,4,0.035,6.07,0.03,5.93,0,3.2,69.2,14.48,10.44,9.64,,,,,0.029,6.34,8.22,0.04,5.89,0.04,6.07,0,6.17,52.67,1.63,8.83,8.08,0,-2.4,,,,,0,3.2,-2.4,4,0.035,6.07,0.03,5.93,,,,,,
00-0034750,Rashaad Penny,RB,27,1996,2018,1,27,27,71,220,2023,REG,PHI,NFC,East,11,3,1,0,0,0,0,0,5,6,11,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,207,0,12,38,3,14,0.1497584541062802,27,5,3,39,11,3,1,0,0,0,0,0,5,6,11,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.8,31,207,0,4,12.67,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0.2,0,0,0,0,0,0,0,8.2,0,1.2,0,1.2,0,0.4,1.6,64.52,1.27,58.92,10.33,156.8,69,502.2,0,3,4,72.2,12.67,431.2,,,,,0,5,5,0,3,0,3.17,0,1.67,11,4.22,1.6,1.27,,,,,0.028,6.31,8.11,0.039,5.79,0.04,5.97,0,5.82,49.46,1.42,8.27,7.55,0,-1,,,,,0,5,-1,5,0,3,0,3.17,,,,,,
00-0032170,Rashad Greene,WR,23,1992,2015,5,3,139,71,190,2015,REG,JAX,AFC,South,26,2,31,0,0,0,0,0,74,36,0,0,0,6,0,1,6,0,0,0,2,0,0,0,0,0,0,0,15,30,0,202,2,0,0,0,0,0,0,3,5,2,2,2,2,0,0,0,0,144,438,4,15,74,2,9,0.3287671232876712,22,0,7,7,26,2,31,0,0,0,0,0,74,36,0,0,0,6,0,1,6,0,0,0,2,0,0,0,0,0,0,0,15,30,0,202,2,0,0,0,0,0,0,3,5,2,2,2,2,0,0,0,0,34.4,19.400000000000002,144,438,0.57,2.14,10.57,0,,0,,0,,0,,0.43,,0.71,,0.29,,0.29,,0.29,,0.29,,0,,0,,0,,0,,4.91,,2.77,,20.57,,62.57,,0.57,,2.14,,10.57,,,,,,0.067,2.47,4.93,,,0.27,4.94,0,10.57,0,1.51,4.91,2.77,,,,,0.067,2.47,4.93,,,0.27,4.94,0,10.57,0,1.51,4.91,2.77,0,6.733,,,0,,0.067,2.47,6.73,4.93,,,0.27,4.93,,,,,,
00-0032170,Rashad Greene,WR,24,1992,2015,5,3,139,71,190,2016,REG,JAX,AFC,South,7,0,8,0,0,0,0,0,32,17,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,7,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,272,0,5,32,1,12,0.1875,23,1,4,11,7,0,8,0,0,0,0,0,32,17,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,5,7,0,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.199999999999999,1.2000000000000002,51,272,0,1.25,8,0,0,0,0,0,0,0,0,0,3,0.25,6,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,1.55,40.6,0.3,20.6,12.75,195,68,710,0,4,1.25,20,8,106,,,,,0,4.57,6.4,,,0,6.4,0,8,0,2,1.55,0.3,,,,,0.054,2.86,5.3,,,0.2,5.3,0,9.64,0,0.88,3.69,1.87,0,8.429,,0,,,0,4.57,8.43,6.4,,,0,6.4,,,,,,
00-0032170,Rashad Greene,WR,26,1992,2015,5,3,139,71,190,2018,REG,JAX,AFC,South,7,2,7,0,0,0,0,0,52,13,0,0,0,3,0,2,2,0,0,0,0,0,0,2,1,2,0,0,5,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,276,0,5,52,3,12,0.17753623188405798,25,3,4,15,7,2,7,0,0,0,0,0,52,13,0,0,0,3,0,2,2,0,0,0,0,0,0,2,1,2,0,0,5,7,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.2,49,276,0,1.25,13,0,0,0,0,0,0,0,0,0,1,0,2,0,0.67,0,0.67,0,0.67,0,0.67,0,0,0,0,0,0,0,0,1.8,15.93,0.55,7.6,12.25,81.33,69,328.67,0,1.33,1.25,8.33,13,52.67,,,,,0,7.43,10.4,,,0,10.4,0,13,0,3.25,1.8,0.55,,,,,0.045,3.59,6.32,,,0.16,6.31,0,10.53,0,0.7,3.19,1.52,0,7.714,,,,,0,7.43,7.71,10.4,,,0,10.4,,,,,,
00-0027155,Rashad Jennings,RB,27,1985,2009,7,41,250,73,231,2012,REG,JAX,AFC,South,30,7,26,0,0,0,0,0,121,144,93,252,10,5,14,4,10,0,1,2,0,0,1,3,1,3,0,0,18,24,0,14,0,0,0,0,0,0,0,1,2,0,0,1,0,6,2,3,2,313,592,2,111,373,2,7,0.5287162162162162,27,3,9,9,30,7,26,0,0,0,0,0,121,144,93,252,10,5,14,4,10,0,1,2,0,0,1,3,1,3,0,0,18,24,0,14,0,0,0,0,0,0,0,1,2,0,0,1,0,6,2,3,2,62.3,44.3,313,592,0.22,12.33,41.44,0,0,0,0,0,0,0,0,0.11,0.33,0.22,0.67,0,0,0,0,0.11,0.33,0,0,0.67,2,0.22,0.67,0.33,1,0.22,0.67,6.92,20.77,4.92,14.77,34.78,104.33,65.78,197.33,0.22,0.67,12.33,37,41.44,124.33,,,,,0,5.04,6.72,0.022,2.71,0.02,3.36,0,13.44,28,4.6,6.92,4.92,,,,,0,5.04,6.72,0.022,2.71,0.02,3.36,0,13.44,28,4.6,6.92,4.92,0,0.583,,0,,,0,5.04,0.58,6.72,0.022,2.71,0.02,3.36,,,,,,
